frame,time_s,track_id,height_px,dh_dt,ttc,r_squared,history_length,alert,score,iou
1689,67.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1690,67.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1691,67.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1692,67.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1693,67.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1694,67.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1695,67.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1696,67.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1697,67.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1698,67.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1699,67.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1700,67.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1701,68.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1702,68.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1703,68.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1704,68.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1705,68.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1706,68.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1707,68.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1708,68.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1709,68.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1710,68.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1711,68.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1712,68.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1713,68.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1714,68.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1715,68.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1716,68.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1717,68.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1718,68.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1719,68.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1720,68.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1721,68.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1722,68.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1723,68.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1724,68.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1725,68.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1726,69.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1727,69.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1728,69.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1729,69.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1730,69.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1731,69.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1732,69.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1733,69.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1734,69.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1735,69.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1736,69.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1737,69.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1738,69.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1739,69.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1740,69.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1741,69.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1742,69.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1743,69.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1744,69.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1745,69.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1746,69.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1747,69.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1748,69.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1749,69.92,8,75.02185821533203,,0.0,,1,False,0.40968552231788635,0.0
1750,69.96,8,76.11568450927734,,0.0,,2,False,0.4110303521156311,0.9521813988685608
1751,70.0,8,78.21261596679688,,0.0,,3,False,0.44807595014572144,0.9244664311408997
1752,70.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1753,70.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1754,70.12,8,76.94052124023438,,0.0,,4,False,0.4053695797920227,0.9020307660102844
1755,70.16,8,78.1861801147461,9.165480599474517,0.0,0.4789289264318165,5,False,0.4780108630657196,0.8632146716117859
1756,70.2,8,79.67559814453125,9.087006013784809,0.0,0.4778696682249717,5,False,0.4050087332725525,0.8863813877105713
1757,70.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1758,70.28,8,79.24198150634766,5.654791931607807,0.0,0.30243094705921525,5,False,0.4109481871128082,0.943839430809021
1759,70.32,8,80.06398010253906,13.031070176945109,0.0,0.7311194011132094,5,False,0.44371888041496277,0.9277613162994385
1760,70.36,8,80.32052612304688,8.416572836942457,0.0,0.6925725521286574,5,False,0.41476520895957947,0.9481350183486938
1761,70.4,8,80.74153137207031,5.985703339447917,0.0,0.6349766080068584,5,False,0.4403054714202881,0.9616847038269043
1762,70.44,8,80.16577911376953,6.312866210937508,0.0,0.530574117554595,5,False,0.4265270531177521,0.9820010662078857
1763,70.48,8,80.5517578125,2.052021026611238,0.0,0.2181295943059487,5,False,0.46060311794281006,0.9475616812705994
1764,70.52,8,79.96107482910156,-2.271690368652489,0.0,0.21725632729083522,5,False,0.41862162947654724,0.9477028846740723
1765,70.56,8,80.55947875976562,-1.4220237731935004,0.0,0.0784275067681206,5,False,0.4495692253112793,0.9760408997535706
1766,70.6,8,81.18819427490234,5.131378173828097,0.0,0.47826517610338937,5,False,0.450136661529541,0.9749823808670044
1767,70.64,8,81.31376647949219,6.877841949462821,0.0,0.6298518483836058,5,False,0.48046258091926575,0.9515206813812256
1768,70.68,8,82.06924438476562,12.426567077636525,6.604337615692878,0.9693288228104278,5,False,0.4682217538356781,0.9800779223442078
1769,70.72,8,83.08316040039062,14.821033477783168,5.605760254501338,0.9384784390131834,5,False,0.42503243684768677,0.9484540224075317
1770,70.76,8,83.58012390136719,16.383132934570266,5.101595905689299,0.9543414768163673,5,False,0.4082191288471222,0.9748575687408447
1771,70.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1772,70.84,8,83.70182800292969,12.2283883996911,6.844878103891766,0.8366552543017489,5,False,0.41721993684768677,0.9689674973487854
1773,70.88,8,84.10540771484375,8.54988985283419,9.837016518635474,0.8210872919295802,5,False,0.4106404781341553,0.9849045276641846
1774,70.92,8,82.78438568115234,0.24187842080738725,0.0,0.0014804928907475867,5,False,0.4220660328865051,0.953663170337677
1775,70.96,8,84.5146484375,1.8729081024994634,0.0,0.04962673440780463,5,False,0.40399566292762756,0.9498062133789062
1776,71.0,8,84.83650970458984,6.6965103149412135,0.0,0.28228910527296913,5,False,0.4410421848297119,0.9493662714958191
1777,71.04,8,85.92003631591797,14.203453063964716,0.0,0.6200164063532645,5,False,0.46563589572906494,0.9551648497581482
1778,71.08,8,85.6458969116211,17.821025848388658,4.805890392632197,0.8333399994199856,5,False,0.4867514371871948,0.9590939283370972
1779,71.12,8,86.13307189941406,10.115585327148475,8.514887583247194,0.8314198192006994,5,False,0.47329285740852356,0.9448270797729492
1780,71.16,8,86.71268463134766,9.913463592529352,8.746961525807501,0.8284311150223309,5,False,0.4848293364048004,0.9285372495651245
1781,71.2,8,84.24522399902344,-5.707092285156302,0.0,0.15437025570429463,5,False,0.4787520468235016,0.9289026856422424
1782,71.24,8,83.86842346191406,-13.606986999511715,0.0,0.49629135113833245,5,False,0.5163038372993469,0.956915557384491
1783,71.28,8,85.10155487060547,-12.268238067626914,0.0,0.4114759641445964,5,False,0.4899124205112457,0.9644320607185364
1784,71.32,8,87.39512634277344,5.553035736083902,0.0,0.052203337486530166,5,False,0.5411603450775146,0.958065390586853
1785,71.36,8,88.24192810058594,28.80027770996106,3.063926292282452,0.87661704999028,5,False,0.4989811182022095,0.9640524387359619
1786,71.4,8,88.30218505859375,30.019741058349457,2.9414705772098615,0.9051001086118992,5,False,0.5079028606414795,0.9780212640762329
1787,71.44,8,88.19660949707031,17.742919921874808,0.0,0.6780186080393006,5,False,0.5644808411598206,0.9038673639297485
1788,71.48,8,89.36648559570312,9.743499755859334,0.0,0.7709528797158527,5,False,0.5044565200805664,0.9460390210151672
1789,71.52,8,87.87818145751953,0.8420181274413638,0.0,0.008846752855125373,5,False,0.5364100933074951,0.9239202737808228
1790,71.56,8,88.56465148925781,0.5162620544434984,0.0,0.003369893271672919,5,False,0.48321256041526794,0.9760338664054871
1791,71.6,8,89.42261505126953,4.1254425048827486,0.0,0.14238636718175635,5,False,0.4950736165046692,0.9556429386138916
1792,71.64,8,91.18600463867188,12.958679199218844,0.0,0.4377792075795153,5,False,0.5027077198028564,0.9777302742004395
1793,71.68,8,90.24796295166016,18.40229034423838,0.0,0.7846737243925919,5,False,0.514488160610199,0.9769419431686401
1794,71.72,8,90.97821044921875,14.131164550781072,0.0,0.6674855556765442,5,False,0.4847504794597626,0.9742339253425598
1795,71.76,8,90.259033203125,3.662605285644515,0.0,0.11014607112238584,5,False,0.4977670907974243,0.9769642353057861
1796,71.8,8,92.10508728027344,4.6230888366696385,0.0,0.14484774938448974,5,False,0.5001904964447021,0.9632856845855713
1797,71.84,8,92.21794891357422,12.667121887207074,0.0,0.6959265475604238,5,False,0.5275147557258606,0.9712351560592651
1798,71.88,8,94.397705078125,21.994762420654215,0.0,0.7832580251825874,5,False,0.5217514634132385,0.9553337693214417
1799,71.92,8,92.8477783203125,18.675270080566264,0.0,0.6277536042291768,5,False,0.5850915312767029,0.9417122602462769
1800,71.96,8,94.58756256103516,13.98694992065412,0.0,0.5547686408340204,5,False,0.5513160824775696,0.9531466960906982
1801,72.0,8,94.86265563964844,13.698177337646403,0.0,0.5443907907484926,5,False,0.5907630324363708,0.9498478770256042
1802,72.04,8,96.28306579589844,14.463996887206985,0.0,0.5566827951114272,5,False,0.5823543667793274,0.9606654047966003
1803,72.08,8,94.21076965332031,11.053714752197214,0.0,0.31969978194112847,5,False,0.6042867302894592,0.9628435969352722
1804,72.12,8,92.8153305053711,-10.490875244140735,0.0,0.28279853576570135,5,False,0.5807268619537354,0.9681968092918396
1805,72.16,8,94.19454956054688,-12.009868621826202,0.0,0.36502185061634085,5,False,0.5617954134941101,0.9630711674690247
1806,72.2,8,95.2821044921875,-5.045356750488394,0.0,0.05998611439334167,5,False,0.5937403440475464,0.9762840867042542
1807,72.24,8,96.45198059082031,17.37298965454083,0.0,0.6529715491858784,5,False,0.5786216259002686,0.9578019380569458
1808,72.28,8,95.67469787597656,19.940414428710717,0.0,0.7955397281594407,5,False,0.5960394144058228,0.9835270643234253
1809,72.32,8,96.163330078125,10.825386047363107,0.0,0.6020786089461917,5,False,0.5567354559898376,0.9401371479034424
1810,72.36,8,96.03450012207031,3.040351867675533,0.0,0.17983967915170174,5,False,0.540182888507843,0.9354100823402405
1811,72.4,8,95.97664642333984,-1.477165222168207,0.0,0.1089709711325616,5,False,0.5575140714645386,0.9132755398750305
1812,72.44,8,97.83969116210938,10.358257293701072,0.0,0.5822774264770192,5,False,0.5397304892539978,0.9619820713996887
1813,72.48,8,97.89058685302734,13.149261474609213,0.0,0.7025416040537382,5,False,0.5454878807067871,0.9584528803825378
1814,72.52,8,99.01256561279297,19.675178527831847,5.032359196778475,0.895991329661809,5,False,0.5543317794799805,0.9662235379219055
1815,72.56,8,98.16275787353516,13.862743377685476,0.0,0.623246893455768,5,False,0.5690983533859253,0.9783497452735901
1816,72.6,8,99.92803955078125,11.122169494628654,0.0,0.6183429192867669,5,False,0.5819891095161438,0.9710003733634949
1817,72.64,8,100.35101318359375,14.590816497802518,0.0,0.7413600916245425,5,False,0.5618937611579895,0.962287425994873
1818,72.68,8,99.65560913085938,8.68585586547849,0.0,0.4123977293061514,5,False,0.558610200881958,0.9855191707611084
1819,72.72,8,99.8758544921875,7.884407043457059,0.0,0.3531610786819148,5,False,0.571973443031311,0.9853499531745911
1820,72.76,8,100.56730651855469,2.008438110351486,0.0,0.11614551195114009,5,False,0.5409558415412903,0.9829872250556946
1821,72.8,8,102.2139663696289,11.59400939941388,0.0,0.5295296293142272,5,False,0.5522269010543823,0.969030499458313
1822,72.84,8,101.48947143554688,15.01459121704089,0.0,0.7699598733452966,5,False,0.5701319575309753,0.9632074236869812
1823,72.88,8,101.8790512084961,12.321395874023622,0.0,0.6518255150263252,5,False,0.5437398552894592,0.9629203081130981
1824,72.92,8,103.99478149414062,16.30008697509753,0.0,0.6696064175562717,5,False,0.5547892451286316,0.9368561506271362
1825,72.96,8,104.81686401367188,19.27776336669903,0.0,0.7101328868258581,5,False,0.5249457359313965,0.9118629693984985
1826,73.0,8,107.23316955566406,36.06302261352537,2.9734936725865695,0.9522099630678295,5,False,0.5205363631248474,0.9009379148483276
1827,73.04,8,106.43494415283203,30.875434875488406,3.4472370861188844,0.859392534482679,5,False,0.5501620173454285,0.9370880722999573
1828,73.08,8,104.45208740234375,6.331729888916212,0.0,0.0839167852275583,5,False,0.5674785375595093,0.8986337184906006
1829,73.12,8,103.07261657714844,-15.673942565917999,0.0,0.3609256622035212,5,False,0.5260727405548096,0.9586057662963867
1830,73.16,8,104.57568359375,-21.69324874877928,0.0,0.6769322765196695,5,False,0.555401086807251,0.9491092562675476
1831,73.2,8,104.15579986572266,-11.086730957031302,0.0,0.3332952328339994,5,False,0.5821399688720703,0.9456778168678284
1832,73.24,8,105.00552368164062,5.47513961791962,0.0,0.22701332559671117,5,False,0.5859065055847168,0.9595977067947388
1833,73.28,8,103.78028869628906,4.61296081542963,0.0,0.15437501678806564,5,False,0.6108245253562927,0.9596350789070129
1834,73.32,8,104.54769897460938,-1.0787010192871775,0.0,0.02159381938356142,5,False,0.5798789858818054,0.9466776847839355
1835,73.36,8,105.88597106933594,7.5062942504882155,0.0,0.3386619864513595,5,False,0.6206749677658081,0.9594099521636963
1836,73.4,8,104.53971862792969,2.935180664062565,0.0,0.05788894963673674,5,False,0.6082402467727661,0.9733530282974243
1837,73.44,8,106.06261444091797,11.391677856445385,0.0,0.5447563065353951,5,False,0.6210546493530273,0.97249436378479
1838,73.48,8,106.35710144042969,9.488620758056367,0.0,0.4759192633367496,5,False,0.5737584829330444,0.980465829372406
1839,73.52,8,110.52906799316406,27.7589416503905,0.0,0.6010626112672293,5,False,0.5646960139274597,0.9422829151153564
1840,73.56,8,111.13478088378906,44.14144515991174,2.517696928163085,0.909699187962784,5,False,0.6174470782279968,0.9712784886360168
1841,73.6,8,112.97283935546875,46.49532318115218,2.429767805147004,0.9237001760074499,5,False,0.5936709046363831,0.9495375156402588
1842,73.64,8,112.18448638916016,35.24635314941407,0.0,0.7521198696393329,5,False,0.6152907609939575,0.9616365432739258
1843,73.68,8,115.35343933105469,26.746120452880724,4.312903605376174,0.8064618117812714,5,False,0.6106647253036499,0.9141156673431396
1844,73.72,8,115.38888549804688,27.22202301025392,4.2388064051882735,0.8141876576128987,5,False,0.6544845700263977,0.9373642802238464
1845,73.76,8,121.475830078125,50.525951385498,0.0,0.7689308800548644,5,False,0.626577615737915,0.8809080719947815
1846,73.8,8,118.76194763183594,48.19328308105453,0.0,0.7292314174087002,5,False,0.6406173706054688,0.9374749064445496
1847,73.84,8,120.49624633789062,34.14669036865221,0.0,0.5779504516848952,5,False,0.6341145634651184,0.9313220977783203
1848,73.88,8,120.78609466552734,24.53708648681626,0.0,0.40261074070907454,5,False,0.6496747732162476,0.944208562374115
1849,73.92,8,122.48871612548828,10.124797821044707,0.0,0.2171104144804229,5,False,0.6616622805595398,0.9540955424308777
1850,73.96,8,123.03047943115234,26.323833465576225,4.673729591552072,0.9571035099502949,5,False,0.632139265537262,0.963677167892456
1851,74.0,8,123.944580078125,22.852630615234013,5.423646063552137,0.9598256812319952,5,False,0.6461679339408875,0.9081859588623047
1852,74.04,8,120.97518157958984,4.585094451904259,0.0,0.04604148052015755,5,False,0.6941792368888855,0.904996931552887
1853,74.08,8,119.41752624511719,-20.494194030761992,0.0,0.5251205403823795,5,False,0.683344841003418,0.9031772017478943
1854,74.12,8,126.96487426757812,8.354339599608894,0.0,0.03337644408037088,5,False,0.6721087694168091,0.932057797908783
1855,74.16,8,122.91255187988281,9.814090728759542,0.0,0.046097101041790434,5,False,0.6501767635345459,0.9171343445777893
1856,74.2,8,118.64779663085938,-2.8993606567386125,0.0,0.003042640755081316,5,False,0.6752368807792664,0.8609446287155151
1857,74.24,8,124.84236907958984,6.331520080566322,0.0,0.012849575486060028,5,False,0.6700637936592102,0.9111073017120361
1858,74.28,8,121.86798858642578,-20.659885406494343,0.0,0.17362218600510493,5,False,0.6812974214553833,0.9582456946372986
1859,74.32,8,127.91072845458984,33.041362762451115,0.0,0.3680418871675317,5,False,0.6783723831176758,0.9042766690254211
1860,74.36,8,125.07505798339844,39.807205200195206,0.0,0.5090905183532113,5,False,0.7175847887992859,0.9050843715667725
1861,74.4,8,124.98604583740234,8.736057281493915,0.0,0.06675477773950567,5,False,0.6812857985496521,0.9164974689483643
1862,74.44,8,127.4668960571289,20.68283081054657,0.0,0.2936400827210497,5,False,0.7113920450210571,0.9028362035751343
1863,74.48,8,130.3958740234375,18.405323028564464,0.0,0.2683018657101365,5,False,0.7000142931938171,0.9525212049484253
1864,74.52,8,131.8247833251953,47.27319717407217,2.788573466689428,0.9340681552039543,5,False,0.702963650226593,0.9287665486335754
1865,74.56,8,131.47012329101562,43.3151054382321,3.035202661078448,0.8769845984982481,5,False,0.6779250502586365,0.9522220492362976
1866,74.6,8,132.10707092285156,25.88649749755844,0.0,0.7459941664544496,5,False,0.6698992252349854,0.9416452050209045
1867,74.64,8,134.62440490722656,21.848373413085902,0.0,0.7835069980618519,5,False,0.7015623450279236,0.9271045923233032
1868,74.68,8,137.03204345703125,33.92200469970675,4.039621026826161,0.8158253784350185,5,False,0.731979489326477,0.9574987888336182
1869,74.72,8,136.90260314941406,39.47483062744109,3.468098557318335,0.9207199752147965,5,False,0.7332338094711304,0.9661132097244263
1870,74.76,8,136.61764526367188,28.248367309570124,0.0,0.7159546565265735,5,False,0.7457330226898193,0.9786189198493958
1871,74.8,8,142.31930541992188,37.43850708007815,0.0,0.6827043878635954,5,False,0.7321810722351074,0.9397189617156982
1872,74.84,8,145.08656311035156,53.81435394287093,0.0,0.7689122160814144,5,False,0.7553860545158386,0.9607374668121338
1873,74.88,8,144.61724853515625,59.74552154540982,2.420553788709323,0.8466156891284349,5,False,0.7477841377258301,0.9801240563392639
1874,74.92,8,144.15350341796875,43.42414855956999,0.0,0.6217575437236076,5,False,0.7406831979751587,0.9898174405097961
1875,74.96,8,147.81658935546875,25.153770446777393,0.0,0.6412438342396315,5,False,0.7508777379989624,0.9349492192268372
1876,75.0,8,147.43798828125,19.75547790527319,0.0,0.5493994677108867,5,False,0.7421788573265076,0.9467582702636719
1877,75.04,8,146.9168243408203,19.70909118652338,0.0,0.5474767822399683,5,False,0.7250261902809143,0.9763535261154175
1878,75.08,8,147.31533813476562,13.559761047363255,0.0,0.33823337628285344,5,False,0.7289194464683533,0.9599645733833313
1879,75.12,8,149.27166748046875,6.968765258788755,0.0,0.23543492336546423,5,False,0.7311244606971741,0.9477072358131409
1880,75.16,8,150.65423583984375,21.968345642089666,0.0,0.763732600358102,5,False,0.7391238212585449,0.9703938961029053
1881,75.2,8,153.29180908203125,40.222167968750014,3.8111274658573584,0.9514067479142514,5,False,0.7207975387573242,0.9584154486656189
1882,75.24,8,154.49017333984375,45.92453002929654,3.364001182838238,0.989096031032585,5,False,0.7383496165275574,0.9669639468193054
1883,75.28,8,154.2473602294922,34.46830749511711,4.475048861953647,0.8878307182421137,5,False,0.7157391905784607,0.9821330904960632
1884,75.32,8,162.36573791503906,60.94638824462884,0.0,0.7730050449948922,5,False,0.7129472494125366,0.9252694249153137
1885,75.36,8,164.01205444335938,73.29013824462872,2.2378461600920705,0.8322556819087644,5,False,0.7096097469329834,0.9708539247512817
1886,75.4,8,158.73776245117188,45.64968109130857,0.0,0.42109122979647406,5,False,0.7102673053741455,0.9231550097465515
1887,75.44,8,152.8629913330078,-15.99178314208988,0.0,0.04296794498521672,5,False,0.7143920660018921,0.9516785740852356
1888,75.48,8,161.1986083984375,-33.70830535888712,0.0,0.2407159824290852,5,False,0.7078489661216736,0.9195644855499268
1889,75.52,8,162.36566162109375,-2.079849243164144,0.0,0.0009164251948742264,5,False,0.6967097520828247,0.9686091542243958
1890,75.56,8,156.3928680419922,12.032203674316191,0.0,0.039718010197734355,5,False,0.7034428119659424,0.9384015798568726
1891,75.6,8,162.599365234375,36.6675186157222,0.0,0.2925154055874498,5,False,0.6956769824028015,0.9449747800827026
1892,75.64,8,164.24989318847656,15.840682983397983,0.0,0.11278483062552414,5,False,0.681950032711029,0.9466906189918518
1893,75.68,8,158.827880859375,1.9536590576170498,0.0,0.0014944015688456158,5,False,0.7004068493843079,0.9445652365684509
1894,75.72,8,157.94837951660156,-1.6511535644535338,0.0,0.0010047980161657089,5,False,0.6915371417999268,0.9455497860908508
1895,75.76,8,159.17189025878906,-32.89115905761744,0.0,0.5863177406490215,5,False,0.7093928456306458,0.9686050415039062
1896,75.8,8,161.49130249023438,-12.932929992675845,0.0,0.10299472229057716,5,False,0.6732488870620728,0.9701088666915894
1897,75.84,8,167.9958953857422,54.69738006591749,0.0,0.7196322051468984,5,False,0.6669602990150452,0.9517068862915039
1898,75.88,8,169.36068725585938,79.12155151367158,2.1405127176581615,0.9302020831294708,5,False,0.6576328277587891,0.9838051795959473
1899,75.92,8,171.4014892578125,80.82145690917959,2.1207423846667255,0.9387037271564692,5,False,0.6430143117904663,0.9789013266563416
1900,75.96,8,171.51751708984375,58.64505767822255,2.9246713001961226,0.8148258857850673,5,True,0.6502577066421509,0.9905685782432556
1901,76.0,8,155.4925079345703,-57.12486267089836,0.0,0.29225843789060046,5,False,0.6261289119720459,0.8672351241111755
1902,76.04,8,170.9126739501953,-32.012519836426264,0.0,0.08613149988178848,5,False,0.6550101041793823,0.8753589391708374
1903,76.08,8,169.0309295654297,-13.36490631103535,0.0,0.015090529307702716,5,False,0.6213202476501465,0.9612603783607483
1904,76.12,8,173.0160369873047,41.33865356445281,0.0,0.13434808835276524,5,False,0.6229947209358215,0.9502977132797241
1905,76.16,8,161.55352783203125,35.56350708007794,0.0,0.09512886272370347,5,False,0.6387175917625427,0.8451741337776184
1906,76.2,8,167.0714111328125,-37.89981842041038,0.0,0.2999357303308361,5,False,0.6482468247413635,0.8922638297080994
1907,76.24,8,166.60113525390625,-27.010536193847535,0.0,0.16890058092761118,5,False,0.6623658537864685,0.935215413570404
1908,76.28,8,166.76817321777344,-18.620300292968917,0.0,0.08395726966809747,5,False,0.6549756526947021,0.928388774394989
1909,76.32,8,164.88641357421875,15.906333923339817,0.0,0.19127224659620434,5,False,0.6625396013259888,0.9659901857376099
1910,76.36,8,168.09854125976562,0.8488464355469275,0.0,0.002136407238396143,5,False,0.6698037981987,0.9533455967903137
1911,76.4,8,165.22613525390625,-3.5490798950194518,0.0,0.030103563853994153,5,False,0.655907154083252,0.9299266934394836
1912,76.44,8,163.93893432617188,-13.296890258788592,0.0,0.26080561945372915,5,False,0.6489260792732239,0.9882456064224243
1913,76.48,8,167.850830078125,4.423065185546752,0.0,0.022492636922630038,5,False,0.6587536931037903,0.9362520575523376
1914,76.52,8,167.45645141601562,3.3512878417967236,0.0,0.013335012643227895,5,False,0.6712134480476379,0.9403924942016602
1915,76.56,8,174.64537048339844,55.889968872070206,0.0,0.7295190720628415,5,False,0.6941463351249695,0.9069593548774719
1916,76.6,8,170.8884735107422,51.734046936035,0.0,0.6614100341637716,5,False,0.6780897378921509,0.9553906917572021
1917,76.64,8,174.72303771972656,42.94109344482401,0.0,0.5951482130687158,5,False,0.6769521236419678,0.9271782636642456
1918,76.68,8,176.38327026367188,44.828262329101484,0.0,0.6165650237986804,5,False,0.6872313022613525,0.9681451320648193
1919,76.72,8,177.45150756835938,27.76767730712868,0.0,0.49613871790537156,5,False,0.6783716082572937,0.9415911436080933
1920,76.76,8,178.05712890625,42.66445159912102,4.173430625085507,0.8826202750138308,5,False,0.6581820249557495,0.9491515159606934
1921,76.8,8,181.1064453125,36.1016845703121,5.016564946152991,0.9364698954962413,5,False,0.6500369906425476,0.964451014995575
1922,76.84,8,182.59381103515625,40.19004821777312,4.5432593174747264,0.9426358604752885,5,False,0.6648189425468445,0.9686312079429626
1923,76.88,8,182.36447143554688,35.90652465820305,5.078867230161878,0.8846857820292352,5,False,0.6545956134796143,0.9504542946815491
1924,76.92,8,185.45925903320312,40.15571594238258,4.618502115596925,0.8970220982032016,5,False,0.6244820952415466,0.9483497142791748
1925,76.96,8,183.01934814453125,16.7281341552735,0.0,0.4406321052163301,5,False,0.6850095391273499,0.9505825638771057
1926,77.0,8,181.28961181640625,-4.8838043212893325,0.0,0.04005430506611807,5,False,0.6709086894989014,0.9718700051307678
1927,77.04,8,180.68011474609375,-18.84590148925796,0.0,0.41170673739017805,5,False,0.6588207483291626,0.9790815711021423
1928,77.08,8,179.52578735351562,-35.51544189453109,0.0,0.9442150763558697,5,False,0.6611297726631165,0.9694033861160278
1929,77.12,8,182.38232421875,-7.5946807861331,0.0,0.1209804893454125,5,False,0.6859614849090576,0.9647756814956665
1930,77.16,8,183.28988647460938,14.256896972655726,0.0,0.3792988450234688,5,False,0.6708260178565979,0.987024188041687
1931,77.2,8,183.56961059570312,23.85772705078116,0.0,0.7541153068875632,5,False,0.6759875416755676,0.9882815480232239
1932,77.24,8,183.8381805419922,24.530181884765568,0.0,0.7754084915250246,5,False,0.6843421459197998,0.9660062789916992
1933,77.28,8,185.04376220703125,14.677925109863095,12.606942794842833,0.9271424668717008,5,False,0.6982154846191406,0.9656475186347961
1934,77.32,8,192.7872314453125,51.17210388183545,0.0,0.6498442017383332,5,False,0.7021991014480591,0.9352075457572937
1935,77.36,8,196.66102600097656,87.82970428466773,2.2391174785647925,0.8637301728799872,5,False,0.6538873314857483,0.9498122334480286
1936,77.4,8,194.56546020507812,82.67955780029257,2.3532474698889794,0.817223915366696,5,False,0.6762045621871948,0.9278908371925354
1937,77.44,8,192.15353393554688,39.99443054199188,0.0,0.3321765608310301,5,False,0.6531801819801331,0.9692304730415344
1938,77.48,8,191.810302734375,-16.15337371826186,0.0,0.2567944291147928,5,False,0.6590942740440369,0.9886900186538696
1939,77.52,8,194.05606079101562,-19.912719726562706,0.0,0.4094506731887503,5,False,0.665838360786438,0.9808710217475891
1940,77.56,8,197.23316955566406,18.094863891601392,0.0,0.27610486722958316,5,False,0.6464685201644897,0.9734720587730408
1941,77.6,8,197.39109802246094,39.74498748779278,4.966440059468817,0.8787517125555206,5,False,0.6310034394264221,0.9602929949760437
1942,77.64,8,199.015625,44.364204406738004,4.485950501340978,0.9307599018934625,5,False,0.6647568941116333,0.9419779777526855
1943,77.68,8,196.42764282226562,16.31404876708961,0.0,0.32479812250286644,5,False,0.6716110110282898,0.937709629535675
